Batting Team,Balling Team,venue,Match Date,Match Time,Over number,score after over,wickets after over,Inning score,Inning Wickets
SRH,KKR,Eden Gardens,4/14/2018,14:30:00,3,32,0,139,5
SRH,KKR,Eden Gardens,4/14/2018,14:30:00,2,16,0,139,5
SRH,KKR,Eden Gardens,4/14/2018,14:30:00,1,6,0,139,5
KKR,SRH,Eden Gardens,4/14/2018,14:30:00,20,138,8,138,8
KKR,SRH,Eden Gardens,4/14/2018,14:30:00,19,134,7,138,8
KKR,SRH,Eden Gardens,4/14/2018,14:30:00,18,122,6,138,8
KKR,SRH,Eden Gardens,4/14/2018,14:30:00,17,113,6,138,8
KKR,SRH,Eden Gardens,4/14/2018,14:30:00,16,111,5,138,8
KKR,SRH,Eden Gardens,4/14/2018,14:30:00,15,106,5,138,8
KKR,SRH,Eden Gardens,4/14/2018,14:30:00,14,97,5,138,8
KKR,SRH,Eden Gardens,4/14/2018,14:30:00,13,90,4,138,8
KKR,SRH,Eden Gardens,4/14/2018,14:30:00,12,86,3,138,8
KKR,SRH,Eden Gardens,4/14/2018,14:30:00,11,81,3,138,8
KKR,SRH,Eden Gardens,4/14/2018,14:30:00,10,70,2,138,8
KKR,SRH,Eden Gardens,4/14/2018,14:30:00,9,59,2,138,8
KKR,SRH,Eden Gardens,4/14/2018,14:30:00,8,55,2,138,8
KKR,SRH,Eden Gardens,4/14/2018,14:30:00,7,52,1,138,8
KKR,SRH,Eden Gardens,4/14/2018,14:30:00,6,49,1,138,8
KKR,SRH,Eden Gardens,4/14/2018,14:30:00,5,37,1,138,8
KKR,SRH,Eden Gardens,4/14/2018,14:30:00,4,23,1,138,8
KKR,SRH,Eden Gardens,4/14/2018,14:30:00,3,21,1,138,8
RCB,RR,M.Chinnaswamy Stadium,4/15/2018,10:30:00,20,198,6,198,6
RCB,RR,M.Chinnaswamy Stadium,4/15/2018,10:30:00,19,182,6,198,6
RCB,RR,M.Chinnaswamy Stadium,4/15/2018,10:30:00,18,170,5,198,6
RCB,RR,M.Chinnaswamy Stadium,4/15/2018,10:30:00,17,157,5,198,6
RCB,RR,M.Chinnaswamy Stadium,4/15/2018,10:30:00,16,140,5,198,6
RCB,RR,M.Chinnaswamy Stadium,4/15/2018,10:30:00,15,134,5,198,6
RCB,RR,M.Chinnaswamy Stadium,4/15/2018,10:30:00,14,126,4,198,6
RCB,RR,M.Chinnaswamy Stadium,4/15/2018,10:30:00,13,116,4,198,6
RCB,RR,M.Chinnaswamy Stadium,4/15/2018,10:30:00,12,114,3,198,6
RCB,RR,M.Chinnaswamy Stadium,4/15/2018,10:30:00,11,105,3,198,6
RCB,RR,M.Chinnaswamy Stadium,4/15/2018,10:30:00,10,100,2,198,6
RCB,RR,M.Chinnaswamy Stadium,4/15/2018,10:30:00,9,91,2,198,6
RCB,RR,M.Chinnaswamy Stadium,4/15/2018,10:30:00,8,81,2,198,6
RCB,RR,M.Chinnaswamy Stadium,4/15/2018,10:30:00,7,71,1,198,6
RCB,RR,M.Chinnaswamy Stadium,4/15/2018,10:30:00,6,64,1,198,6
RCB,RR,M.Chinnaswamy Stadium,4/15/2018,10:30:00,5,49,1,198,6
RCB,RR,M.Chinnaswamy Stadium,4/15/2018,10:30:00,4,38,1,198,6
RCB,RR,M.Chinnaswamy Stadium,4/15/2018,10:30:00,3,29,1,198,6
RCB,RR,M.Chinnaswamy Stadium,4/15/2018,10:30:00,2,19,1,198,6
RCB,RR,M.Chinnaswamy Stadium,4/15/2018,10:30:00,1,5,1,198,6
RR,RCB,M.Chinnaswamy Stadium,4/15/2018,10:30:00,20,217,4,217,4
RR,RCB,M.Chinnaswamy Stadium,4/15/2018,10:30:00,19,190,4,217,4
RR,RCB,M.Chinnaswamy Stadium,4/15/2018,10:30:00,18,173,3,217,4
RR,RCB,M.Chinnaswamy Stadium,4/15/2018,10:30:00,17,157,3,217,4
RR,RCB,M.Chinnaswamy Stadium,4/15/2018,10:30:00,16,142,3,217,4
RR,RCB,M.Chinnaswamy Stadium,4/15/2018,10:30:00,15,129,3,217,4
RR,RCB,M.Chinnaswamy Stadium,4/15/2018,10:30:00,14,125,3,217,4
RR,RCB,M.Chinnaswamy Stadium,4/15/2018,10:30:00,13,112,3,217,4
RR,RCB,M.Chinnaswamy Stadium,4/15/2018,10:30:00,12,101,2,217,4
RR,RCB,M.Chinnaswamy Stadium,4/15/2018,10:30:00,11,86,2,217,4
RR,RCB,M.Chinnaswamy Stadium,4/15/2018,10:30:00,10,76,2,217,4
RR,RCB,M.Chinnaswamy Stadium,4/15/2018,10:30:00,9,68,2,217,4
RR,RCB,M.Chinnaswamy Stadium,4/15/2018,10:30:00,8,63,2,217,4
RR,RCB,M.Chinnaswamy Stadium,4/15/2018,10:30:00,7,54,2,217,4
RR,RCB,M.Chinnaswamy Stadium,4/15/2018,10:30:00,6,52,1,217,4
RR,RCB,M.Chinnaswamy Stadium,4/15/2018,10:30:00,5,43,0,217,4
RR,RCB,M.Chinnaswamy Stadium,4/15/2018,10:30:00,4,33,0,217,4
RR,RCB,M.Chinnaswamy Stadium,4/15/2018,10:30:00,3,22,0,217,4
RR,RCB,M.Chinnaswamy Stadium,4/15/2018,10:30:00,2,8,0,217,4
CSK,PBKS,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,20,193,5,193,5
CSK,PBKS,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,19,181,5,193,5
CSK,PBKS,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,18,162,4,193,5
CSK,PBKS,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,17,143,4,193,5
CSK,PBKS,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,16,131,4,193,5
CSK,PBKS,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,15,122,4,193,5
CSK,PBKS,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,14,113,4,193,5
CSK,PBKS,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,13,107,3,193,5
CSK,PBKS,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,12,101,3,193,5
CSK,PBKS,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,11,94,3,193,5
CSK,PBKS,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,10,85,3,193,5
CSK,PBKS,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,9,81,3,193,5
CSK,PBKS,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,8,68,3,193,5
CSK,PBKS,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,7,58,3,193,5
CSK,PBKS,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,6,53,2,193,5
CSK,PBKS,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,5,46,2,193,5
CSK,PBKS,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,4,39,1,193,5
CSK,PBKS,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,3,31,1,193,5
CSK,PBKS,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,2,17,1,193,5
CSK,PBKS,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,1,9,0,193,5
PBKS,CSK,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,20,197,7,197,7
PBKS,CSK,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,19,193,6,197,7
PBKS,CSK,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,18,180,5,197,7
PBKS,CSK,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,17,165,5,197,7
PBKS,CSK,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,16,160,5,197,7
PBKS,CSK,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,15,154,4,197,7
PBKS,CSK,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,14,149,2,197,7
PBKS,CSK,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,13,136,2,197,7
PBKS,CSK,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,12,129,2,197,7
PBKS,CSK,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,11,120,1,197,7
PBKS,CSK,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,10,115,1,197,7
PBKS,CSK,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,9,102,1,197,7
PBKS,CSK,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,8,96,1,197,7
PBKS,CSK,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,7,92,0,197,7
PBKS,CSK,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,6,75,0,197,7
PBKS,CSK,Punjab Cricket Association IS Bindra Stadium,4/15/2018,14:30:00,5,53,0,197,7
DC,KKR,Eden Gardens,4/16/2018,14:30:00,14,128,9,129,10
DC,KKR,Eden Gardens,4/16/2018,14:30:00,13,125,8,129,10
DC,KKR,Eden Gardens,4/16/2018,14:30:00,12,118,8,129,10
DC,KKR,Eden Gardens,4/16/2018,14:30:00,11,114,6,129,10
DC,KKR,Eden Gardens,4/16/2018,14:30:00,10,99,5,129,10
DC,KKR,Eden Gardens,4/16/2018,14:30:00,9,90,4,129,10
DC,KKR,Eden Gardens,4/16/2018,14:30:00,8,81,3,129,10
DC,KKR,Eden Gardens,4/16/2018,14:30:00,7,69,3,129,10
DC,KKR,Eden Gardens,4/16/2018,14:30:00,6,56,3,129,10
DC,KKR,Eden Gardens,4/16/2018,14:30:00,5,45,3,129,10
DC,KKR,Eden Gardens,4/16/2018,14:30:00,4,38,3,129,10
DC,KKR,Eden Gardens,4/16/2018,14:30:00,3,24,3,129,10
DC,KKR,Eden Gardens,4/16/2018,14:30:00,2,15,2,129,10
DC,KKR,Eden Gardens,4/16/2018,14:30:00,1,4,1,129,10
KKR,DC,Eden Gardens,4/16/2018,14:30:00,20,200,9,200,9
KKR,DC,Eden Gardens,4/16/2018,14:30:00,19,199,6,200,9
KKR,DC,Eden Gardens,4/16/2018,14:30:00,18,188,5,200,9
KKR,DC,Eden Gardens,4/16/2018,14:30:00,17,177,4,200,9
KKR,DC,Eden Gardens,4/16/2018,14:30:00,16,157,4,200,9
KKR,DC,Eden Gardens,4/16/2018,14:30:00,15,145,4,200,9
KKR,DC,Eden Gardens,4/16/2018,14:30:00,14,123,4,200,9
KKR,DC,Eden Gardens,4/16/2018,14:30:00,13,108,3,200,9
KKR,DC,Eden Gardens,4/16/2018,14:30:00,12,102,3,200,9
KKR,DC,Eden Gardens,4/16/2018,14:30:00,11,90,3,200,9
KKR,DC,Eden Gardens,4/16/2018,14:30:00,10,85,2,200,9
KKR,DC,Eden Gardens,4/16/2018,14:30:00,9,71,2,200,9
KKR,DC,Eden Gardens,4/16/2018,14:30:00,8,64,2,200,9
KKR,DC,Eden Gardens,4/16/2018,14:30:00,7,60,1,200,9
KKR,DC,Eden Gardens,4/16/2018,14:30:00,6,50,1,200,9
KKR,DC,Eden Gardens,4/16/2018,14:30:00,5,32,1,200,9
KKR,DC,Eden Gardens,4/16/2018,14:30:00,4,19,1,200,9
KKR,DC,Eden Gardens,4/16/2018,14:30:00,3,12,1,200,9
KKR,DC,Eden Gardens,4/16/2018,14:30:00,2,7,0,200,9
KKR,DC,Eden Gardens,4/16/2018,14:30:00,1,0,0,200,9
RCB,MI,Wankhede Stadium,4/17/2018,14:30:00,20,167,8,167,8
RCB,MI,Wankhede Stadium,4/17/2018,14:30:00,19,155,8,167,8
RCB,MI,Wankhede Stadium,4/17/2018,14:30:00,18,137,8,167,8
RCB,MI,Wankhede Stadium,4/17/2018,14:30:00,17,134,6,167,8
RCB,MI,Wankhede Stadium,4/17/2018,14:30:00,16,121,6,167,8
RCB,MI,Wankhede Stadium,4/17/2018,14:30:00,15,108,6,167,8
RCB,MI,Wankhede Stadium,4/17/2018,14:30:00,14,104,6,167,8
RCB,MI,Wankhede Stadium,4/17/2018,14:30:00,13,94,5,167,8
RCB,MI,Wankhede Stadium,4/17/2018,14:30:00,12,87,5,167,8
RCB,MI,Wankhede Stadium,4/17/2018,14:30:00,11,84,4,167,8
RCB,MI,Wankhede Stadium,4/17/2018,14:30:00,10,76,4,167,8
RCB,MI,Wankhede Stadium,4/17/2018,14:30:00,9,70,2,167,8
RCB,MI,Wankhede Stadium,4/17/2018,14:30:00,8,65,2,167,8
RCB,MI,Wankhede Stadium,4/17/2018,14:30:00,7,59,2,167,8
RCB,MI,Wankhede Stadium,4/17/2018,14:30:00,6,55,2,167,8
RCB,MI,Wankhede Stadium,4/17/2018,14:30:00,5,44,2,167,8
RCB,MI,Wankhede Stadium,4/17/2018,14:30:00,4,40,0,167,8
RCB,MI,Wankhede Stadium,4/17/2018,14:30:00,3,27,0,167,8
RCB,MI,Wankhede Stadium,4/17/2018,14:30:00,2,20,0,167,8
RCB,MI,Wankhede Stadium,4/17/2018,14:30:00,1,7,0,167,8
KKR,RR,Sawai Mansingh Stadium,4/18/2018,14:30:00,18,151,3,163,3
KKR,RR,Sawai Mansingh Stadium,4/18/2018,14:30:00,17,142,3,163,3
KKR,RR,Sawai Mansingh Stadium,4/18/2018,14:30:00,16,126,3,163,3
KKR,RR,Sawai Mansingh Stadium,4/18/2018,14:30:00,15,121,3,163,3
KKR,RR,Sawai Mansingh Stadium,4/18/2018,14:30:00,14,116,3,163,3
KKR,RR,Sawai Mansingh Stadium,4/18/2018,14:30:00,13,110,3,163,3
KKR,RR,Sawai Mansingh Stadium,4/18/2018,14:30:00,12,97,2,163,3
KKR,RR,Sawai Mansingh Stadium,4/18/2018,14:30:00,11,90,2,163,3
KKR,RR,Sawai Mansingh Stadium,4/18/2018,14:30:00,10,87,2,163,3
KKR,RR,Sawai Mansingh Stadium,4/18/2018,14:30:00,9,77,2,163,3
KKR,RR,Sawai Mansingh Stadium,4/18/2018,14:30:00,8,68,1,163,3
KKR,RR,Sawai Mansingh Stadium,4/18/2018,14:30:00,7,62,1,163,3
KKR,RR,Sawai Mansingh Stadium,4/18/2018,14:30:00,6,53,1,163,3
KKR,RR,Sawai Mansingh Stadium,4/18/2018,14:30:00,5,40,1,163,3
KKR,RR,Sawai Mansingh Stadium,4/18/2018,14:30:00,4,27,1,163,3
KKR,RR,Sawai Mansingh Stadium,4/18/2018,14:30:00,3,15,1,163,3
KKR,RR,Sawai Mansingh Stadium,4/18/2018,14:30:00,2,9,1,163,3
KKR,RR,Sawai Mansingh Stadium,4/18/2018,14:30:00,1,1,1,163,3
RR,KKR,Sawai Mansingh Stadium,4/18/2018,14:30:00,20,160,8,160,8
RR,KKR,Sawai Mansingh Stadium,4/18/2018,14:30:00,19,151,7,160,8
RR,KKR,Sawai Mansingh Stadium,4/18/2018,14:30:00,18,141,5,160,8
RR,KKR,Sawai Mansingh Stadium,4/18/2018,14:30:00,17,127,5,160,8
RR,KKR,Sawai Mansingh Stadium,4/18/2018,14:30:00,16,122,4,160,8
RR,KKR,Sawai Mansingh Stadium,4/18/2018,14:30:00,15,112,4,160,8
RR,KKR,Sawai Mansingh Stadium,4/18/2018,14:30:00,14,106,4,160,8
RR,KKR,Sawai Mansingh Stadium,4/18/2018,14:30:00,13,99,3,160,8
RR,KKR,Sawai Mansingh Stadium,4/18/2018,14:30:00,12,95,2,160,8
RR,KKR,Sawai Mansingh Stadium,4/18/2018,14:30:00,11,81,2,160,8
RR,KKR,Sawai Mansingh Stadium,4/18/2018,14:30:00,10,71,2,160,8
RR,KKR,Sawai Mansingh Stadium,4/18/2018,14:30:00,9,62,2,160,8
RR,KKR,Sawai Mansingh Stadium,4/18/2018,14:30:00,8,58,1,160,8
RR,KKR,Sawai Mansingh Stadium,4/18/2018,14:30:00,7,55,1,160,8
RR,KKR,Sawai Mansingh Stadium,4/18/2018,14:30:00,6,48,0,160,8
RR,KKR,Sawai Mansingh Stadium,4/18/2018,14:30:00,5,40,0,160,8
RR,KKR,Sawai Mansingh Stadium,4/18/2018,14:30:00,4,27,0,160,8
RR,KKR,Sawai Mansingh Stadium,4/18/2018,14:30:00,3,9,0,160,8
RR,KKR,Sawai Mansingh Stadium,4/18/2018,14:30:00,2,7,0,160,8
RR,KKR,Sawai Mansingh Stadium,4/18/2018,14:30:00,1,3,0,160,8
SRH,PBKS,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,20,178,4,178,4
SRH,PBKS,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,19,161,4,178,4
SRH,PBKS,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,18,147,4,178,4
SRH,PBKS,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,17,134,4,178,4
SRH,PBKS,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,16,130,3,178,4
SRH,PBKS,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,15,118,3,178,4
SRH,PBKS,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,14,109,2,178,4
SRH,PBKS,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,13,96,2,178,4
SRH,PBKS,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,12,82,2,178,4
SRH,PBKS,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,11,76,2,178,4
SRH,PBKS,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,10,72,2,178,4
SRH,PBKS,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,9,68,2,178,4
SRH,PBKS,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,8,57,2,178,4
SRH,PBKS,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,7,52,2,178,4
SRH,PBKS,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,6,40,2,178,4
SRH,PBKS,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,5,37,2,178,4
SRH,PBKS,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,4,29,1,178,4
SRH,PBKS,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,3,22,1,178,4
SRH,PBKS,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,2,18,1,178,4
SRH,PBKS,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,1,2,0,178,4
PBKS,SRH,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,20,193,3,193,3
PBKS,SRH,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,19,180,3,193,3
PBKS,SRH,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,18,174,3,193,3
PBKS,SRH,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,17,164,2,193,3
PBKS,SRH,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,16,151,2,193,3
PBKS,SRH,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,15,143,2,193,3
PBKS,SRH,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,14,131,2,193,3
PBKS,SRH,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,13,104,2,193,3
PBKS,SRH,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,12,100,2,193,3
PBKS,SRH,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,11,86,2,193,3
PBKS,SRH,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,10,82,1,193,3
PBKS,SRH,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,9,68,1,193,3
PBKS,SRH,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,8,53,1,193,3
PBKS,SRH,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,7,51,0,193,3
PBKS,SRH,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,6,49,0,193,3
PBKS,SRH,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,5,38,0,193,3
PBKS,SRH,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,4,25,0,193,3
PBKS,SRH,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,3,13,0,193,3
PBKS,SRH,Punjab Cricket Association IS Bindra Stadium,4/19/2018,14:30:00,2,8,0,193,3
RR,CSK,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,18,136,8,140,10
RR,CSK,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,17,130,8,140,10
RR,CSK,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,16,121,8,140,10
RR,CSK,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,15,115,7,140,10
RR,CSK,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,14,113,6,140,10
RR,CSK,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,13,103,5,140,10
RR,CSK,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,12,94,4,140,10
RR,CSK,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,11,84,4,140,10
RR,CSK,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,10,77,3,140,10
RR,CSK,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,9,67,3,140,10
RR,CSK,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,8,57,3,140,10
RR,CSK,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,7,43,3,140,10
RR,CSK,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,6,35,3,140,10
RR,CSK,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,5,34,3,140,10
RR,CSK,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,4,31,2,140,10
RR,CSK,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,3,25,2,140,10
RR,CSK,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,2,20,1,140,10
RR,CSK,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,1,14,0,140,10
CSK,RR,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,20,204,5,204,5
CSK,RR,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,19,196,4,204,5
CSK,RR,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,18,184,4,204,5
CSK,RR,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,17,175,4,204,5
CSK,RR,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,16,165,4,204,5
CSK,RR,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,15,161,3,204,5
CSK,RR,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,14,153,3,204,5
CSK,RR,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,13,150,2,204,5
CSK,RR,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,12,131,2,204,5
CSK,RR,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,11,122,1,204,5
CSK,RR,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,10,107,1,204,5
CSK,RR,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,9,97,1,204,5
CSK,RR,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,8,78,1,204,5
CSK,RR,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,7,74,1,204,5
CSK,RR,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,6,69,1,204,5
CSK,RR,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,5,53,1,204,5
CSK,RR,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,4,48,0,204,5
CSK,RR,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,3,37,0,204,5
CSK,RR,Maharashtra Cricket Association Stadium,4/20/2018,14:30:00,2,25,0,204,5
PBKS,KKR,Eden Gardens,4/21/2018,10:30:00,11,120,1,126,1
PBKS,KKR,Eden Gardens,4/21/2018,10:30:00,10,117,1,126,1
PBKS,KKR,Eden Gardens,4/21/2018,10:30:00,9,102,0,126,1
PBKS,KKR,Eden Gardens,4/21/2018,10:30:00,8,89,0,126,1
PBKS,KKR,Eden Gardens,4/21/2018,10:30:00,7,86,0,126,1
PBKS,KKR,Eden Gardens,4/21/2018,10:30:00,6,73,0,126,1
PBKS,KKR,Eden Gardens,4/21/2018,10:30:00,5,62,0,126,1
PBKS,KKR,Eden Gardens,4/21/2018,10:30:00,4,57,0,126,1
PBKS,KKR,Eden Gardens,4/21/2018,10:30:00,3,39,0,126,1
PBKS,KKR,Eden Gardens,4/21/2018,10:30:00,2,22,0,126,1
PBKS,KKR,Eden Gardens,4/21/2018,10:30:00,1,9,0,126,1
KKR,PBKS,Eden Gardens,4/21/2018,10:30:00,20,191,7,191,7
KKR,PBKS,Eden Gardens,4/21/2018,10:30:00,19,186,6,191,7
KKR,PBKS,Eden Gardens,4/21/2018,10:30:00,18,180,5,191,7
KKR,PBKS,Eden Gardens,4/21/2018,10:30:00,17,163,5,191,7
KKR,PBKS,Eden Gardens,4/21/2018,10:30:00,16,148,4,191,7
KKR,PBKS,Eden Gardens,4/21/2018,10:30:00,15,146,3,191,7
KKR,PBKS,Eden Gardens,4/21/2018,10:30:00,14,136,3,191,7
KKR,PBKS,Eden Gardens,4/21/2018,10:30:00,13,127,3,191,7
KKR,PBKS,Eden Gardens,4/21/2018,10:30:00,12,112,3,191,7
KKR,PBKS,Eden Gardens,4/21/2018,10:30:00,11,99,3,191,7
KKR,PBKS,Eden Gardens,4/21/2018,10:30:00,10,86,3,191,7
KKR,PBKS,Eden Gardens,4/21/2018,10:30:00,9,83,2,191,7
KKR,PBKS,Eden Gardens,4/21/2018,10:30:00,8,78,1,191,7
KKR,PBKS,Eden Gardens,4/21/2018,10:30:00,7,55,1,191,7
KKR,PBKS,Eden Gardens,4/21/2018,10:30:00,6,50,1,191,7
KKR,PBKS,Eden Gardens,4/21/2018,10:30:00,5,42,1,191,7
KKR,PBKS,Eden Gardens,4/21/2018,10:30:00,4,36,1,191,7
KKR,PBKS,Eden Gardens,4/21/2018,10:30:00,3,21,1,191,7
KKR,PBKS,Eden Gardens,4/21/2018,10:30:00,2,10,1,191,7
KKR,PBKS,Eden Gardens,4/21/2018,10:30:00,1,5,0,191,7
RCB,DC,M.Chinnaswamy Stadium,4/21/2018,14:30:00,18,176,4,176,4
RCB,DC,M.Chinnaswamy Stadium,4/21/2018,14:30:00,17,163,4,176,4
RCB,DC,M.Chinnaswamy Stadium,4/21/2018,14:30:00,16,149,4,176,4
RCB,DC,M.Chinnaswamy Stadium,4/21/2018,14:30:00,15,140,3,176,4
RCB,DC,M.Chinnaswamy Stadium,4/21/2018,14:30:00,14,126,3,176,4
RCB,DC,M.Chinnaswamy Stadium,4/21/2018,14:30:00,13,115,3,176,4
RCB,DC,M.Chinnaswamy Stadium,4/21/2018,14:30:00,12,97,3,176,4
RCB,DC,M.Chinnaswamy Stadium,4/21/2018,14:30:00,11,92,3,176,4
RCB,DC,M.Chinnaswamy Stadium,4/21/2018,14:30:00,10,82,2,176,4
RCB,DC,M.Chinnaswamy Stadium,4/21/2018,14:30:00,9,72,2,176,4
RCB,DC,M.Chinnaswamy Stadium,4/21/2018,14:30:00,8,66,2,176,4
RCB,DC,M.Chinnaswamy Stadium,4/21/2018,14:30:00,7,57,2,176,4
RCB,DC,M.Chinnaswamy Stadium,4/21/2018,14:30:00,6,43,2,176,4
RCB,DC,M.Chinnaswamy Stadium,4/21/2018,14:30:00,5,37,2,176,4
